기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
2014	동작구	7월	14	12	-	2	5	-	10	13,800	4,802	8,998	3,416,640	2	-	2	-	-
2014	동작구	8월	12	12	-	-	4	-	9	4,206	2,424	1,782	82,132	-	-	-	-	-
2014	동작구	9월	11	10	-	1	1	-	3	7,766	701	7,065	62,001	-	-	-	-	-
2014	동작구	10월	14	13	1	-	-	-	36	16,671	10,594	6,077	8,568,727	1	-	1	-	2
2014	동작구	11월	9	8	1	-	-	-	-	1,440	176	1,264	7,829	-	-	-	-	-
2014	동작구	12월	22	20	1	1	-	-	18	23,601	5,443	18,158	331,311	-	-	-	-	-
2014	관악구	계	262	236	14	12	48	4	2,860.5	631,556	291,292	340,264	7,001,434	16	2	14	6	16
2014	관악구	1월	21	19	-	2	5	3	75	32,989	19,138	13,851	494,090	-	-	-	5	-
2014	관악구	2월	20	17	2	1	1	1	15	23,760	7,116	16,644	300,981	1	-	1	1	-
2014	관악구	3월	29	26	2	1	1	-	1,323	8,380	1,787	6,593	29,223	2	-	2	-	-
2014	관악구	4월	26	24	1	1	3	-	302	21,238	9,147	12,091	627,656	1	-	1	-	3
2014	관악구	5월	28	24	2	2	5	-	133	62,273	42,146	20,127	503,211	3	1	2	-	2
2014	관악구	6월	14	13	1	-	7	-	168	90,723	39,350	51,373	347,730	2	1	1	-	-
2014	관악구	7월	18	17	-	1	3	-	27	56,196	18,876	37,320	2,979,191	-	-	-	-	-
2014	관악구	8월	18	18	-	-	3	-	52	53,303	26,315	26,988	245,508	-	-	-	-	3
2014	관악구	9월	23	22	1	-	6	-	27	14,047	6,386	7,661	33,505	2	-	2	-	-
2014	관악구	10월	21	17	3	1	6	-	73	34,957	16,910	18,047	396,835	1	-	1	-	-
2014	관악구	11월	21	20	-	1	3	-	332	104,040	56,159	47,881	769,106	3	-	3	-	2
2014	관악구	12월	23	19	2	2	5	-	333.5	129,650	47,962	81,688	274,398	1	-	1	-	6
2014	서초구	계	331	289	13	29	62	2	1,985.5	1,260,146	548,867	711,279	72,159,931	8	1	7	6	10
2014	서초구	1월	22	19	1	2	6	-	127	60,912	30,131	30,781	9,652,146	-	-	-	-	-
2014	서초구	2월	21	20	-	1	4	-	187	77,063	31,690	45,373	867,831	1	-	1	-	9
2014	서초구	3월	25	18	2	5	11	-	308	133,639	59,383	74,256	2,538,487	-	-	-	-	-
2014	서초구	4월	26	23	-	3	9	-	341	214,087	118,352	95,735	4,250,134	-	-	-	-	-
2014	서초구	5월	40	38	1	1	3	-	33	90,082	18,483	71,599	1,206,867	-	-	-	-	-
2014	서초구	6월	39	37	1	1	9	1	489.5	134,094	73,447	60,647	2,178,375	-	-	-	2	-
2014	서초구	7월	29	24	2	3	2	-	128	230,591	83,027	147,564	3,130,833	-	-	-	-	-
2014	서초구	8월	31	30	1	-	7	1	181	93,831	60,544	33,287	5,151,996	-	-	-	4	-
2014	서초구	9월	29	25	1	3	2	-	10	69,556	6,235	63,321	3,683,287	-	-	-	-	-
2014	서초구	10월	28	21	2	5	4	-	47	69,932	27,255	42,677	1,671,572	3	1	2	-	1
2014	서초구	11월	19	13	1	5	3	-	63	54,878	26,881	27,997	34,714,668	3	-	3	-	-
2014	서초구	12월	22	21	1	-	2	-	71	31,481	13,439	18,042	3,113,735	1	-	1	-	-
2014	강남구	계	427	386	14	27	57	54	4,106.3	1,364,100	469,791	894,309	34,107,713	18	1	17	115	23
2014	강남구	1월	45	43	-	2	6	-	138	59,279	36,138	23,141	5,285,979	1	-	1	-	12
2014	강남구	2월	32	27	1	4	6	-	83.3	110,533	61,597	48,936	3,592,549	3	-	3	-	6
2014	강남구	3월	36	35	-	1	6	-	576	153,906	39,079	114,827	320,311	-	-	-	-	-
2014	강남구	4월	45	40	1	4	9	-	719	85,831	33,808	52,023	1,371,522	4	-	4	-	1
2014	강남구	5월	44	39	2	3	4	-	53	46,114	19,839	26,275	1,988,975	1	-	1	-	-
2014	강남구	6월	34	33	1	-	3	-	36	23,134	9,858	13,276	3,807,389	1	-	1	-	-
2014	강남구	7월	35	33	2	-	9	-	191	91,043	45,976	45,067	5,440,930	2	-	2	-	1
2014	강남구	8월	28	27	1	-	3	-	15	16,824	9,701	7,123	1,225,775	1	-	1	-	1
2014	강남구	9월	26	23	-	3	1	-	42	152,122	10,014	142,108	696,349	1	-	1	-	-
2014	강남구	10월	24	18	1	5	2	-	211	313,781	79,047	234,734	4,028,594	1	-	1	-	-
2014	강남구	11월	45	36	5	4	4	54	1,997	280,958	116,208	164,750	3,073,878	3	1	2	115	1
2014	강남구	12월	33	32	-	1	4	-	45	30,575	8,526	22,049	3,275,462	-	-	-	-	1
2014	송파구	계	302	257	13	32	1	-	656	772,125	215,485	556,640	62,161,911	18	3	15	-	10
2014	송파구	1월	22	20	1	1	-	-	150	106,947	51,207	55,740	9,185,118	2	-	2	-	-
2014	송파구	2월	16	13	-	3	1	-	91	100,256	10,334	89,922	344,795	-	-	-	-	-
2014	송파구	3월	22	18	1	3	-	-	57	163,477	10,225	153,252	1,419,791	1	-	1	-	-
2014	송파구	4월	24	19	2	3	-	-	27	78,471	31,011	47,460	1,828,018	-	-	-	-	-
2014	송파구	5월	34	27	2	5	-	-	71	83,004	19,938	63,066	16,600,902	6	1	5	-	1
2014	송파구	6월	21	20	-	1	-	-	31	45,507	20,421	25,086	21,789,303	-	-	-	-	-
2014	송파구	7월	35	31	2	2	-	-	22	19,430	7,735	11,695	766,551	2	1	1	-	3
2014	송파구	8월	35	31	1	3	-	-	72	74,573	27,357	47,216	1,824,440	1	-	1	-	-
2014	송파구	9월	23	22	1	-	-	-	10	13,491	2,353	11,138	341,324	-	-	-	-	-
2014	송파구	10월	26	23	2	1	-	-	8	17,280	5,742	11,538	3,040,323	5	-	5	-	-
2014	송파구	11월	23	16	1	6	-	-	40	40,071	22,765	17,306	2,422,150	1	1	-	-	6
2014	송파구	12월	21	17	-	4	-	-	77	29,618	6,397	23,221	2,599,196	-	-	-	-	-
2014	강동구	계	240	223	8	9	53	12	1,662.1	584,161	273,652	310,509	15,344,902	16	1	15	31	19
2014	강동구	1월	25	23	2	-	3	1	34	20,200	10,379	9,821	752,901	-	-	-	2	1
2014	강동구	2월	19	18	-	1	3	-	19.8	27,321	3,898	23,423	337,922	1	-	1	-	-
2014	강동구	3월	21	18	2	1	4	3	100	34,443	19,990	14,453	3,702,664	-	-	-	6	-
2014	강동구	4월	25	24	-	1	11	3	896.3	132,859	58,190	74,669	1,356,586	-	-	-	8	-
2014	강동구	5월	27	27	-	-	7	2	160	59,776	30,388	29,388	2,409,293	3	-	3	6	-
2014	강동구	6월	18	18	-	-	4	-	11	17,388	1,890	15,498	2,341,326	-	-	-	-	-
2014	강동구	7월	23	20	1	2	6	1	135	81,018	31,307	49,711	853,968	3	-	3	4	9
2014	강동구	8월	15	13	1	1	4	-	6	11,588	7,854	3,734	1,944,810	5	1	4	-	5
2014	강동구	9월	22	18	2	2	3	1	164	129,267	61,701	67,566	1,008,861	2	-	2	4	4
2014	강동구	10월	15	15	-	-	1	-	38	35,762	23,512	12,250	1,680	-	-	-	-	-
2014	강동구	11월	11	11	-	-	3	-	47	11,496	9,314	2,182	286,712	-	-	-	-	-
2014	강동구	12월	19	18	-	1	4	1	51	23,043	15,229	7,814	348,179	2	-	2	1	-
