기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
2019	동작구	7월	18	18	-	-	4	-	4	15,857	5,743	10,114	86,527	-	-	-	-	-
2019	동작구	8월	17	17	-	-	1	-	2	4,340	2,162	2,178	23,610	1	-	1	-	-
2019	동작구	9월	22	21	1	-	7	-	41	17,101	3,780	13,321	232,192	1	-	1	-	-
2019	동작구	10월	13	12	-	1	7	-	11	2,563	1,551	1,012	75,966	1	-	1	-	-
2019	동작구	11월	16	16	-	-	2	-	5	4,277	2,242	2,035	130,839	-	-	-	-	2
2019	동작구	12월	9	9	-	-	1	-	10	8,303	2,504	5,799	19,861	1	1	-	-	-
2019	관악구	계	311	265	10	36	107	32	881.57	654,586	312,837	341,749	5,184,457	9	3	6	72	40
2019	관악구	1월	34	33	-	1	9	-	14	13,656	5,993	7,663	94,974	-	-	-	-	1
2019	관악구	2월	30	25	-	5	10	2	31	29,040	14,095	14,945	323,674	-	-	-	1	2
2019	관악구	3월	35	33	1	1	10	-	42	40,025	16,251	23,774	227,888	1	-	1	-	-
2019	관악구	4월	23	20	-	3	11	2	178.5	151,291	55,770	95,521	786,586	2	1	1	40	13
2019	관악구	5월	27	23	-	4	12	3	73	40,847	23,560	17,287	637,063	-	-	-	3	5
2019	관악구	6월	30	25	-	5	12	2	45	43,513	16,993	26,520	336,366	-	-	-	2	3
2019	관악구	7월	17	13	-	4	4	2	18	27,790	10,066	17,724	121,174	-	-	-	3	-
2019	관악구	8월	23	21	1	1	9	1	87	59,951	30,842	29,109	1,062,844	1	1	-	3	2
2019	관악구	9월	26	19	6	1	8	2	17	29,793	10,296	19,497	206,657	2	-	2	2	1
2019	관악구	10월	22	20	-	2	4	1	82.8	40,574	22,849	17,725	148,527	-	-	-	1	3
2019	관악구	11월	25	19	1	5	10	2	245.27	123,939	72,980	50,959	409,045	2	-	2	2	2
2019	관악구	12월	19	14	1	4	8	15	48	54,167	33,142	21,025	829,659	1	1	-	15	8
2019	서초구	계	242	211	1	30	10	-	1,230.23	970,247	300,794	669,453	18,010,189	44	2	42	-	48
2019	서초구	1월	29	25	-	4	6	-	101	64,028	22,259	41,769	2,897,557	1	-	1	-	7
2019	서초구	2월	17	15	-	2	-	-	37	24,208	13,749	10,459	2,200,099	-	-	-	-	-
2019	서초구	3월	22	20	-	2	-	-	5	30,002	2,284	27,718	747,507	-	-	-	-	1
2019	서초구	4월	15	13	-	2	-	-	84	55,766	19,284	36,482	702,355	2	-	2	-	7
2019	서초구	5월	31	28	-	3	2	-	16	90,766	12,838	77,928	752,598	-	-	-	-	9
2019	서초구	6월	17	15	1	1	-	-	27	23,292	4,496	18,796	1,430,341	1	-	1	-	-
2019	서초구	7월	20	16	-	4	1	-	143.3	90,643	33,912	56,731	2,574,400	5	1	4	-	16
2019	서초구	8월	20	19	-	1	-	-	25.3	50,260	9,085	41,175	2,495,357	1	-	1	-	-
2019	서초구	9월	17	15	-	2	-	-	5	23,073	7,536	15,537	212,207	1	-	1	-	-
2019	서초구	10월	20	17	-	3	-	-	268.83	124,783	60,249	64,534	1,955,396	10	1	9	-	7
2019	서초구	11월	19	14	-	5	-	-	368	353,386	87,857	265,529	1,679,186	21	-	21	-	1
2019	서초구	12월	15	14	-	1	1	-	149.8	40,040	27,245	12,795	363,186	2	-	2	-	-
2019	강남구	계	456	433	4	19	89	35	1,788.5	1,677,681	900,260	777,421	74,383,477	24	1	23	36	32
2019	강남구	1월	52	49	-	3	15	-	231.5	302,327	132,194	170,133	4,727,495	9	-	9	-	14
2019	강남구	2월	33	30	2	1	3	-	32	18,458	8,618	9,840	2,791,962	-	-	-	-	-
2019	강남구	3월	44	41	1	2	5	-	176	131,125	61,427	69,698	4,187,071	2	1	1	-	-
2019	강남구	4월	42	42	-	1	8	1	58	101,906	46,814	55,092	11,062,578	-	-	-	2	-
2019	강남구	5월	38	37	-	1	7	-	248	95,963	68,897	27,066	3,903,782	4	-	4	-	1
2019	강남구	6월	48	47	-	1	14	-	150	160,100	81,537	78,563	17,509,917	1	-	1	-	-
2019	강남구	7월	46	42	1	3	10	-	209	216,496	87,627	128,869	8,817,748	3	-	3	-	1
2019	강남구	8월	31	29	-	2	3	-	30	51,415	31,660	19,755	5,308,674	1	-	1	-	-
2019	강남구	9월	28	28	-	-	3	-	68	63,512	36,038	27,474	3,709,084	1	-	1	-	-
2019	강남구	10월	30	28	-	2	9	-	116	135,232	69,694	65,538	4,259,992	2	-	2	-	6
2019	강남구	11월	29	26	-	3	6	34	363	257,023	178,199	78,824	4,839,941	1	-	1	34	2
2019	강남구	12월	35	34	-	1	6	-	107	144,124	97,555	46,569	3,265,233	-	-	-	-	8
2019	송파구	계	335	313	4	18	84	2	947.43	958,829	330,243	628,586	13,913,616	21	2	19	2	64
2019	송파구	1월	40	39	-	1	6	-	109	20,003	6,022	13,981	1,340,311	-	-	-	-	9
2019	송파구	2월	17	13	-	4	9	1	227	154,653	65,412	89,241	3,787,724	4	-	4	1	24
2019	송파구	3월	31	26	1	4	13	-	31	22,356	10,717	11,639	1,328,909	2	-	2	-	8
2019	송파구	4월	27	26	1	1	4	-	23	29,216	5,076	24,140	204,313	-	-	-	-	2
2019	송파구	5월	34	33	-	1	10	1	32	44,666	18,614	26,052	2,623,115	-	-	-	1	5
2019	송파구	6월	23	23	-	-	4	-	75	41,788	19,634	22,154	869,790	1	-	1	-	1
2019	송파구	7월	30	29	-	1	6	-	14	7,564	3,354	4,210	398,141	-	-	-	-	-
2019	송파구	8월	34	32	-	2	7	-	36.7	20,585	12,862	7,723	601,614	-	-	-	-	1
2019	송파구	9월	29	27	1	1	4	-	13	38,729	12,701	26,028	839,038	4	1	3	-	4
2019	송파구	10월	25	24	-	1	5	-	265	495,534	128,251	367,283	1,352,398	5	-	5	-	3
2019	송파구	11월	21	19	1	1	5	-	23.73	37,546	26,736	10,810	240,282	5	1	4	-	6
2019	송파구	12월	24	22	-	2	11	-	98	46,189	20,864	25,325	327,981	-	-	-	-	1
2019	강동구	계	254	233	5	16	26	1	999	533,359	166,909	366,450	3,698,442	11	1	10	1	68
2019	강동구	1월	29	27	-	2	3	1	32	60,098	23,383	36,715	234,457	1	1	-	1	26
2019	강동구	2월	13	12	1	-	2	-	7	2,139	470	1,669	74,229	-	-	-	-	2
2019	강동구	3월	15	15	-	-	2	-	1	33,627	9,759	23,868	113,529	-	-	-	-	1
2019	강동구	4월	23	22	-	1	1	-	371	8,031	2,515	5,516	29,405	-	-	-	-	7
2019	강동구	5월	31	26	3	2	6	-	169	109,593	37,199	72,394	429,361	6	-	6	-	11
2019	강동구	6월	19	19	-	-	2	-	70	82,006	32,674	49,332	447,221	-	-	-	-	17
2019	강동구	7월	21	21	-	-	2	-	26	16,163	6,795	9,368	238,980	-	-	-	-	-
2019	강동구	8월	29	27	-	2	3	-	156	78,627	15,910	62,717	582,465	-	-	-	-	3
2019	강동구	9월	21	19	-	2	1	-	20	18,302	1,012	17,290	17,637	1	-	1	-	1
2019	강동구	10월	20	18	-	2	1	-	1	65,494	1,353	64,141	1,233,925	3	-	3	-	-
2019	강동구	11월	17	15	1	1	-	-	2	2,932	885	2,047	176,811	-	-	-	-	-
2019	강동구	12월	16	12	-	4	3	-	144	56,347	34,954	21,393	120,422	-	-	-	-	-
