기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
2015	동작구	6월	17	16	1	-	-	-	3	3,660	1,215	2,445	6,727	-	-	-	-	-
2015	동작구	7월	17	15	-	2	-	-	38	12,901	6,354	6,547	185,614	2	-	2	-	-
2015	동작구	8월	15	12	1	2	-	-	21	8,783	5,935	2,848	85,811	-	-	-	-	-
2015	동작구	9월	18	14	1	3	-	-	10	12,512	1,661	10,851	722,733	1	-	1	-	-
2015	동작구	10월	9	8	-	1	-	-	-	490	-	490	52	-	-	-	-	-
2015	동작구	11월	11	10	-	1	-	-	2	5,516	2,271	3,245	17,862	-	-	-	-	-
2015	동작구	12월	9	8	-	1	-	-	14	6,196	2,266	3,930	1,009,692	2	-	2	-	-
2015	관악구	계	285	247	15	23	60	3	1,506.11	721,101	357,890	363,211	14,163,126	14	5	9	9	48
2015	관악구	1월	28	24	1	3	5	1	60	29,997	12,296	17,701	300,110	1	-	1	4	3
2015	관악구	2월	25	23	1	1	4	-	44	45,030	19,356	25,674	666,062	1	-	1	-	18
2015	관악구	3월	31	25	4	2	5	-	596	44,545	23,046	21,499	1,133,140	3	1	2	-	11
2015	관악구	4월	26	22	1	3	8	2	146	58,941	44,365	14,576	471,748	-	-	-	5	-
2015	관악구	5월	17	13	-	4	3	-	35.08	121,151	67,128	54,023	6,382,056	-	-	-	-	-
2015	관악구	6월	19	18	-	1	5	-	70	11,121	4,544	6,577	173,407	-	-	-	-	3
2015	관악구	7월	27	24	1	2	3	-	75	125,742	25,037	100,705	555,693	2	1	1	-	-
2015	관악구	8월	18	15	2	1	5	-	37	28,577	18,922	9,655	591,019	-	-	-	-	-
2015	관악구	9월	25	22	2	1	5	-	135	83,706	55,978	27,728	2,182,844	-	-	-	-	2
2015	관악구	10월	24	21	2	1	7	-	158.03	81,602	49,384	32,218	326,826	4	2	2	-	11
2015	관악구	11월	21	19	1	1	1	-	5	35,402	3,047	32,355	47,557	-	-	-	-	-
2015	관악구	12월	24	21	-	3	9	-	145	55,287	34,787	20,500	1,332,664	3	1	2	-	-
2015	서초구	계	303	275	6	22	7	20	4,928.5	1,368,008	672,197	695,811	31,562,127	8	3	5	70	3
2015	서초구	1월	20	17	1	2	1	-	36	23,413	8,459	14,954	1,085,585	2	1	1	-	-
2015	서초구	2월	19	18	1	-	5	20	443	322,012	220,784	101,228	2,493,461	1	-	1	70	-
2015	서초구	3월	41	36	-	5	-	-	3,387	269,007	160,656	108,351	5,447,107	-	-	-	-	-
2015	서초구	4월	24	22	-	2	-	-	28	22,878	13,553	9,325	2,466,097	-	-	-	-	-
2015	서초구	5월	27	21	2	4	1	-	392	229,756	44,224	185,532	1,824,470	-	-	-	-	-
2015	서초구	6월	28	28	-	-	-	-	19	21,594	9,735	11,859	1,126,814	2	1	1	-	3
2015	서초구	7월	20	18	-	2	-	-	80	85,176	42,796	42,380	1,130,746	-	-	-	-	-
2015	서초구	8월	22	21	-	1	-	-	36.5	20,109	8,493	11,616	3,391,889	-	-	-	-	-
2015	서초구	9월	25	24	-	1	-	-	18	18,472	5,510	12,962	327,468	-	-	-	-	-
2015	서초구	10월	24	23	-	1	-	-	17	23,002	11,546	11,456	3,537,303	-	-	-	-	-
2015	서초구	11월	31	28	1	2	-	-	42	27,220	11,987	15,233	4,290,235	2	-	2	-	-
2015	서초구	12월	22	19	1	2	-	-	430	305,369	134,454	170,915	4,440,952	1	1	-	-	-
2015	강남구	계	504	467	10	27	60	5	3,899.32	2,645,324	1,329,303	1,316,021	87,944,191	19	-	19	13	43
2015	강남구	1월	42	39	-	3	7	-	670.9	513,514	101,484	412,030	2,688,652	6	-	6	-	14
2015	강남구	2월	52	48	2	2	6	-	234	94,851	60,168	34,683	8,600,414	-	-	-	-	-
2015	강남구	3월	43	39	-	4	4	-	182	203,861	54,710	149,151	2,986,378	1	-	1	-	-
2015	강남구	4월	35	34	-	1	3	-	70	111,591	32,859	78,732	1,941,129	3	-	3	-	1
2015	강남구	5월	45	41	1	3	4	-	370.6	311,425	88,249	223,176	8,450,989	-	-	-	-	1
2015	강남구	6월	47	45	1	1	3	-	122	89,356	43,662	45,694	11,628,527	1	-	1	-	-
2015	강남구	7월	40	37	1	2	2	-	43	32,487	12,420	20,067	2,861,020	-	-	-	-	3
2015	강남구	8월	50	46	2	2	11	2	315.6	144,991	85,599	59,392	4,450,773	1	-	1	10	-
2015	강남구	9월	40	36	1	3	6	-	278.42	150,157	71,818	78,339	1,692,175	1	-	1	-	1
2015	강남구	10월	33	30	1	2	6	-	60.3	111,547	23,773	87,774	4,625,107	-	-	-	-	-
2015	강남구	11월	31	28	1	2	2	2	1,000	574,556	526,282	48,274	11,892,459	3	-	3	2	3
2015	강남구	12월	46	44	-	2	6	1	552.5	306,988	228,279	78,709	26,126,568	3	-	3	1	20
2015	송파구	계	278	242	5	31	1	-	1,050	563,905	196,833	367,072	75,634,213	22	1	21	-	15
2015	송파구	1월	24	21	-	3	-	-	156	71,794	32,896	38,898	290,774	3	1	2	-	1
2015	송파구	2월	23	20	1	2	-	-	20	83,064	13,159	69,905	495,729	5	-	5	-	-
2015	송파구	3월	31	28	1	2	-	-	295	77,918	30,373	47,545	1,648,436	3	-	3	-	1
2015	송파구	4월	20	17	1	2	-	-	75	12,099	1,836	10,263	221,650	-	-	-	-	-
2015	송파구	5월	29	25	1	3	-	-	88	23,231	7,553	15,678	419,960	8	-	8	-	-
2015	송파구	6월	28	26	-	2	-	-	215	113,500	53,324	60,176	24,248,604	-	-	-	-	-
2015	송파구	7월	16	12	1	3	-	-	100	26,403	17,725	8,678	25,503,040	-	-	-	-	-
2015	송파구	8월	19	16	-	3	-	-	30	24,111	7,191	16,920	387,890	-	-	-	-	-
2015	송파구	9월	26	21	-	5	-	-	33	35,936	7,317	28,619	823,769	-	-	-	-	-
2015	송파구	10월	16	14	-	2	-	-	20	14,639	8,514	6,125	20,344,184	1	-	1	-	-
2015	송파구	11월	19	17	-	2	1	-	10	58,471	8,518	49,953	572,931	1	-	1	-	13
2015	송파구	12월	27	25	-	2	-	-	8	22,739	8,427	14,312	677,246	1	-	1	-	-
2015	강동구	계	264	236	8	20	31	5	1,537.5	329,917	155,728	174,189	7,862,631	4	-	4	11	8
2015	강동구	1월	21	20	-	1	3	-	94.5	48,076	27,614	20,462	1,154,619	-	-	-	-	-
2015	강동구	2월	23	22	1	-	2	-	18	15,740	9,351	6,389	452,017	-	-	-	-	-
2015	강동구	3월	36	32	1	3	5	-	989	39,862	24,491	15,371	931,961	1	-	1	-	2
2015	강동구	4월	19	16	2	1	3	2	43	27,171	10,607	16,564	363,949	1	-	1	5	-
2015	강동구	5월	19	15	2	2	3	1	55	50,371	19,511	30,860	655,713	1	-	1	3	2
2015	강동구	6월	26	25	-	1	5	-	75	13,405	6,033	7,372	716,930	-	-	-	-	2
2015	강동구	7월	19	17	1	1	1	-	40	3,767	1,735	2,032	704	-	-	-	-	-
2015	강동구	8월	18	16	1	1	1	-	15	3,505	1,028	2,477	30,413	-	-	-	-	-
2015	강동구	9월	31	27	-	4	1	-	110	74,140	29,442	44,698	193,590	-	-	-	-	-
2015	강동구	10월	18	15	-	3	4	-	45	16,220	7,727	8,493	273,094	-	-	-	-	-
2015	강동구	11월	15	13	-	2	-	-	-	10,468	1,274	9,194	81,098	-	-	-	-	-
2015	강동구	12월	19	18	-	1	3	2	53	27,192	16,915	10,277	3,008,543	1	-	1	3	2
