기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
2013	동작구	6월	13	13	-	-	1	-	2	8,416	722	7,694	1,007,943	-	-	-	-	-
2013	동작구	7월	10	10	-	-	2	-	1	2,603	221	2,382	309,367	-	-	-	-	-
2013	동작구	8월	12	11	1	-	4	-	5	9,657	2,450	7,207	190,424	-	-	-	-	-
2013	동작구	9월	10	8	1	1	3	-	10	31,503	1,946	29,557	916,298	-	-	-	-	-
2013	동작구	10월	16	16	-	-	3	-	14	5,625	4,494	1,131	195,657	-	-	-	-	-
2013	동작구	11월	19	17	-	2	5	-	40	40,919	10,753	30,166	253,124	-	-	-	-	-
2013	동작구	12월	10	8	-	2	2	-	22	11,856	10,306	1,550	776,837	-	-	-	-	1
2013	관악구	계	299	274	16	9	37	-	759.63	437,716	208,345	229,371	12,814,526	8	-	8	-	26
2013	관악구	1월	22	20	2	-	4	-	182	67,284	38,609	28,675	1,757,566	2	-	2	-	2
2013	관악구	2월	13	11	-	2	6	-	113.63	46,353	23,853	22,500	956,740	4	-	4	-	-
2013	관악구	3월	24	23	-	1	3	-	206	48,206	29,860	18,346	1,237,986	1	-	1	-	3
2013	관악구	4월	14	13	-	1	3	-	26	22,638	14,584	8,054	3,761,566	-	-	-	-	-
2013	관악구	5월	26	24	2	-	1	-	10	16,380	8,048	8,332	404,523	-	-	-	-	-
2013	관악구	6월	29	26	1	2	4	-	78	54,644	29,221	25,423	949,327	-	-	-	-	1
2013	관악구	7월	24	21	2	1	4	-	26	52,721	31,261	21,460	1,038,533	-	-	-	-	-
2013	관악구	8월	21	19	1	1	2	-	16	16,530	6,221	10,309	271,798	-	-	-	-	9
2013	관악구	9월	30	27	2	1	1	-	45	61,891	8,511	53,380	70,697	1	-	1	-	2
2013	관악구	10월	34	31	3	-	4	-	26	16,849	7,547	9,302	200,623	-	-	-	-	1
2013	관악구	11월	28	27	1	-	5	-	31	29,029	9,069	19,960	2,085,668	-	-	-	-	2
2013	관악구	12월	34	32	2	-	-	-	-	5,191	1,561	3,630	79,499	-	-	-	-	6
2013	서초구	계	216	192	6	18	51	7	5,170.54	920,692	455,988	464,704	23,954,034	5	-	5	16	5
2013	서초구	1월	24	22	1	1	6	-	18	18,088	5,787	12,301	801,478	3	-	3	-	4
2013	서초구	2월	16	15	-	1	6	-	1,831.54	260,407	115,404	145,003	95,800	-	-	-	-	-
2013	서초구	3월	25	21	-	4	6	1	1,879	152,666	81,339	71,327	4,521,926	-	-	-	1	-
2013	서초구	4월	16	15	1	-	1	-	70	14,002	5,488	8,514	1,744,171	-	-	-	-	-
2013	서초구	5월	17	14	-	3	7	4	795	165,642	90,038	75,604	4,574,657	-	-	-	13	-
2013	서초구	6월	18	17	1	-	6	1	62	56,113	35,490	20,623	1,161,167	-	-	-	1	-
2013	서초구	7월	19	18	1	-	3	-	15	22,616	4,224	18,392	634,849	-	-	-	-	-
2013	서초구	8월	10	10	-	-	-	-	12	24,245	9,170	15,075	1,938,180	-	-	-	-	-
2013	서초구	9월	19	18	-	1	4	-	46	44,639	11,563	33,076	2,195,161	1	-	1	-	-
2013	서초구	10월	25	21	1	3	5	1	270	79,109	40,885	38,224	2,675,408	1	-	1	1	1
2013	서초구	11월	12	11	-	1	2	-	80	40,965	32,927	8,038	1,651,863	-	-	-	-	-
2013	서초구	12월	15	10	1	4	5	-	92	42,200	23,673	18,527	1,959,374	-	-	-	-	-
2013	강남구	계	421	389	10	22	49	-	1,899.85	2,261,935	726,994	1,534,941	33,106,490	21	-	21	-	13
2013	강남구	1월	31	27	1	3	5	-	853.85	1,308,853	344,129	964,724	711,390	3	-	3	-	-
2013	강남구	2월	35	33	-	2	4	-	203	176,182	58,102	118,080	12,417,083	-	-	-	-	3
2013	강남구	3월	48	47	1	-	8	-	89	77,713	36,288	41,425	3,025,796	3	-	3	-	-
2013	강남구	4월	35	32	-	3	4	-	37	82,504	15,756	66,748	1,702,408	1	-	1	-	-
2013	강남구	5월	34	31	-	3	3	-	36	39,098	18,039	21,059	2,367,211	1	-	1	-	-
2013	강남구	6월	27	26	-	1	2	-	157	187,451	94,085	93,366	3,547,237	2	-	2	-	2
2013	강남구	7월	30	29	1	-	3	-	135	67,392	19,536	47,856	746,607	1	-	1	-	-
2013	강남구	8월	45	38	4	3	6	-	99	116,406	53,696	62,710	3,413,704	-	-	-	-	1
2013	강남구	9월	37	33	2	2	3	-	111	45,855	24,779	21,076	1,036,022	3	-	3	-	-
2013	강남구	10월	32	30	-	2	3	-	48	82,796	17,564	65,232	981,930	6	-	6	-	7
2013	강남구	11월	30	29	-	1	4	-	85	47,453	30,279	17,174	1,801,507	1	-	1	-	-
2013	강남구	12월	37	34	1	2	4	-	46	30,232	14,741	15,491	1,355,595	-	-	-	-	-
2013	송파구	계	304	265	18	21	22	-	2,644	698,886	251,768	447,118	15,060,660	15	1	14	-	37
2013	송파구	1월	26	23	2	1	2	-	493	119,758	62,146	57,612	749,842	1	-	1	-	1
2013	송파구	2월	33	27	5	1	3	-	1,042	22,623	8,015	14,608	433,705	-	-	-	-	-
2013	송파구	3월	38	34	2	2	4	-	157	50,297	12,464	37,833	2,532,373	-	-	-	-	1
2013	송파구	4월	25	24	1	-	1	-	505	4,998	1,136	3,862	269,978	2	-	2	-	-
2013	송파구	5월	20	18	-	2	1	-	116	92,847	38,782	54,065	3,720,756	3	1	2	-	7
2013	송파구	6월	23	21	-	2	-	-	10	17,174	4,813	12,361	352,683	1	-	1	-	-
2013	송파구	7월	21	19	1	1	2	-	79	48,541	21,429	27,112	629,044	1	-	1	-	-
2013	송파구	8월	20	17	1	2	3	-	38	44,774	15,770	29,004	810,817	2	-	2	-	-
2013	송파구	9월	20	18	-	2	1	-	9	9,830	5,571	4,259	2,661,415	-	-	-	-	-
2013	송파구	10월	24	21	3	-	4	-	23	29,746	18,958	10,788	1,805,664	1	-	1	-	-
2013	송파구	11월	23	17	1	5	1	-	36	75,644	29,801	45,843	287,847	1	-	1	-	5
2013	송파구	12월	31	26	2	3	-	-	136	182,654	32,883	149,771	806,536	3	-	3	-	23
2013	강동구	계	225	208	8	9	65	13	686.4	390,651	150,879	239,772	16,536,274	6	1	5	38	26
2013	강동구	1월	22	20	1	1	8	1	45	25,077	12,442	12,635	4,737,585	1	1	-	3	-
2013	강동구	2월	18	18	-	-	4	-	307.7	28,214	2,207	26,007	424,350	-	-	-	-	-
2013	강동구	3월	15	13	1	1	6	4	19	40,308	13,010	27,298	1,010,945	-	-	-	12	15
2013	강동구	4월	17	17	-	-	2	3	19.3	22,657	11,258	11,399	632,659	-	-	-	10	4
2013	강동구	5월	20	18	1	1	4	-	9.3	11,172	3,611	7,561	2,128,429	2	-	2	-	-
2013	강동구	6월	22	19	2	1	10	-	66.4	55,075	24,562	30,513	878,844	-	-	-	-	2
2013	강동구	7월	19	18	-	1	5	2	89.6	37,528	18,316	19,212	356,753	-	-	-	4	-
2013	강동구	8월	11	8	-	3	5	1	59.5	81,594	33,402	48,192	3,908,501	-	-	-	2	-
2013	강동구	9월	21	21	-	-	3	-	-	13,510	647	12,863	107,319	-	-	-	-	-
2013	강동구	10월	27	24	2	1	6	2	45	39,950	17,246	22,704	1,386,134	2	-	2	4	2
2013	강동구	11월	13	13	-	-	5	-	19	14,922	9,696	5,226	374,308	1	-	1	3	2
2013	강동구	12월	20	19	1	-	7	-	6.6	20,644	4,482	16,162	590,447	-	-	-	-	1
